transaction_id,transaction_date,settlement_date,settlement_days,customer_id,merchant_id,merchant_name,region,country,category,product_id,invoice_id,payment_method,card_type,payment_gateway,amount,fee,tax,net_amount,ledger_amount,reconciliation_status,status,refund_amount,dispute_id,processing_time_seconds,batch_id,created_at,updated_at
7299c429-3593-40e0-a626-ea37947cbfd2,2025-05-05 23:57:38,2025-05-06,1,C2437,M1033,Merchant_34,AMER,Canada,Accommodation,P143,INV63438,card,rupay,GatewayA,74.38,1.56,0.0,72.82,72.82,matched,success,0.0,,19,B1087,2025-05-05 23:39:52,2025-05-06 00:23:52
1e442609-3942-4470-9b76-20ea54765a17,2025-04-07 21:32:19,2025-04-08,1,C2366,M1001,Merchant_2,AMER,Canada,Accommodation,P148,INV55498,netbanking,,GatewayC,24.19,0.49,1.21,22.49,22.49,matched,success,0.0,,18,B1069,2025-04-07 20:50:30,2025-04-07 22:24:39
59d04278-539c-4c7d-ba78-402bc331818f,2025-08-18 08:49:43,2025-08-20,2,C2019,M1015,Merchant_16,APAC,Japan,Travel,P141,INV63278,card,rupay,GatewayB,79.54,1.4,3.98,74.16,74.16,matched,success,0.0,,72,B1016,2025-08-18 08:34:31,2025-08-18 09:47:31
5d6406da-f485-4ef4-826f-e1187bcae470,2025-07-08 04:28:12,2025-07-11,3,C2672,M1059,Merchant_60,AMER,Canada,Retail,P150,INV71545,netbanking,,GatewayA,32.55,0.52,0.0,32.03,32.03,matched,chargeback,30.64,e84f66dc-d0db-4f75-9826-7e41267058b4,31,B1066,2025-07-08 04:22:57,2025-07-08 04:50:11
de094276-9607-4119-b906-55e9511c85a8,2025-06-19 11:19:43,2025-06-24,5,C2258,M1043,Merchant_44,EMEA,UK,Travel,P131,INV71792,upi,,GatewayB,54.23,0.76,2.71,50.76,50.76,matched,success,0.0,,47,B1115,2025-06-19 10:48:47,2025-06-19 11:44:05
c19e0f80-b7b3-4875-9305-9612ff7fbb95,2025-04-17 16:45:52,2025-04-18,1,C2790,M1028,Merchant_29,APAC,Singapore,Travel,P157,INV52785,card,rupay,GatewayC,50.78,0.99,6.09,43.7,51.98,unmatched,success,0.0,,10,B1035,2025-04-17 16:28:47,2025-04-17 16:51:39
1123dc20-2a70-4b57-a100-4aa1c0643301,2025-07-30 23:03:23,2025-08-04,5,C2205,M1009,Merchant_10,APAC,Japan,Transport,P105,INV80348,netbanking,,GatewayA,51.13,0.62,6.14,44.37,44.37,matched,success,0.0,,36,B1038,2025-07-30 23:00:33,2025-07-30 23:18:08
aa417008-f390-45a9-b51e-09d3e7dcf467,2025-06-11 05:02:26,2025-06-13,2,C2734,M1052,Merchant_53,AMER,United States,Retail,P153,INV62440,netbanking,,GatewayB,9.95,0.35,1.19,8.41,8.41,matched,success,0.0,,31,B1069,2025-06-11 04:10:23,2025-06-11 05:30:14
d6271568-e8ea-484a-a748-a3f6c076166c,2025-04-20 04:42:52,2025-04-25,5,C2120,M1045,Merchant_46,AMER,Canada,Travel,P136,INV55363,card,mastercard,GatewayC,427.57,7.84,0.0,419.73,419.73,matched,success,0.0,,34,B1050,2025-04-20 04:36:43,2025-04-20 05:19:44
5e119658-14c8-4e18-8718-a73c591f9935,2025-03-07 05:40:12,2025-03-11,4,C2382,M1039,Merchant_40,APAC,India,Accommodation,P149,INV99694,card,mastercard,GatewayA,55.51,1.43,0.0,54.08,54.08,matched,refunded,37.91,3d8bdcc9-77e5-4c1d-bbef-f18ed6af4854,28,B1044,2025-03-07 05:14:23,2025-03-07 05:41:40
918d5ce0-9710-4209-83a5-377276d24eeb,2025-07-29 21:17:07,2025-08-02,4,C2315,M1028,Merchant_29,APAC,Singapore,Travel,P118,INV78737,upi,,GatewayA,143.14,1.71,7.16,134.27,134.27,matched,success,0.0,,96,B1003,2025-07-29 20:55:12,2025-07-29 21:19:16
768b7364-5d86-4f95-9bba-5b8a86682614,2025-04-24 04:13:55,2025-04-26,2,C2264,M1002,Merchant_3,APAC,Singapore,Travel,P154,INV54844,card,rupay,GatewayA,11.22,0.42,0.0,10.8,10.8,matched,success,0.0,,40,B1044,2025-04-24 04:12:00,2025-04-24 04:23:56
f96f8bbe-fe83-406d-aaea-b0b1ab809a90,2025-06-03 21:37:49,2025-06-10,7,C2029,M1018,Merchant_19,APAC,Singapore,Transport,P147,INV72091,card,mastercard,GatewayC,116.89,2.56,0.0,114.33,114.33,matched,success,0.0,,23,B1076,2025-06-03 21:13:30,2025-06-03 21:56:49
5bef17cb-56a2-4057-a405-b3dfba106904,2025-06-11 16:03:38,2025-06-15,4,C2506,M1010,Merchant_11,EMEA,Germany,Accommodation,P164,INV98422,card,amex,GatewayC,447.3,8.01,53.68,385.61,385.61,matched,success,0.0,,10,B1035,2025-06-11 15:42:10,2025-06-11 16:51:00
54cba2b6-cd53-4637-85d3-3ee04640eb6f,2025-03-09 20:11:15,2025-03-12,3,C2155,M1049,Merchant_50,APAC,Australia,Retail,P152,INV78502,wallet,,GatewayA,106.81,2.68,0.0,104.13,104.13,matched,success,0.0,,74,B1103,2025-03-09 19:39:51,2025-03-09 20:18:36
53c8d952-d205-4977-94b8-df47b34df168,2025-04-06 15:12:17,2025-04-11,5,C2174,M1009,Merchant_10,APAC,Japan,Transport,P104,INV77071,card,amex,GatewayA,51.78,1.32,2.59,47.87,47.87,matched,success,0.0,,133,B1089,2025-04-06 14:38:14,2025-04-06 15:44:14
c0fdda5d-81e6-4247-956a-be733cbafb63,2025-07-18 20:14:38,2025-07-20,2,C2745,M1010,Merchant_11,EMEA,Germany,Accommodation,P113,INV70341,card,mastercard,GatewayC,85.14,1.69,4.26,79.19,79.19,matched,success,0.0,,16,B1113,2025-07-18 20:01:02,2025-07-18 21:05:09
aa5380b4-0776-48b5-a787-ddb078d944da,2025-06-10 11:06:23,2025-06-13,3,C2691,M1011,Merchant_12,EMEA,UK,Travel,P121,INV78373,wallet,,GatewayA,57.99,1.64,0.0,56.35,56.35,matched,success,0.0,,57,B1002,2025-06-10 10:25:20,2025-06-10 12:05:35
21f5c690-c27b-4218-8836-9f03951545e3,2025-08-27 07:11:41,2025-08-29,2,C2031,M1027,Merchant_28,EMEA,Germany,Transport,P128,INV96098,netbanking,,GatewayC,24.87,0.8,0.0,24.07,24.07,matched,success,0.0,,24,B1012,2025-08-27 06:13:28,2025-08-27 07:17:25
0c5b6633-fd5a-4967-b6cd-4c18b80667a5,2025-03-10 11:33:52,2025-03-12,2,C2357,M1019,Merchant_20,APAC,Singapore,Travel,P135,INV63982,card,amex,GatewayC,135.62,2.57,0.0,133.05,133.05,matched,success,0.0,,28,B1052,2025-03-10 10:44:52,2025-03-10 12:30:16
fb333a77-301c-4a8d-8f95-c59451ed8406,2025-05-07 10:54:20,2025-05-10,3,C2500,M1009,Merchant_10,APAC,Japan,Transport,P164,INV92037,upi,,GatewayB,69.15,0.7,8.3,60.15,60.15,matched,refunded,55.66,0d46d0b8-8f37-4042-a44c-78665f912ed8,9,B1006,2025-05-07 10:05:32,2025-05-07 11:07:30
42ffb0f5-f392-4958-bdd8-1414b498ef76,2025-03-22 14:14:22,2025-03-25,3,C2585,M1022,Merchant_23,EMEA,France,Accommodation,P157,INV68892,card,rupay,GatewayA,7.01,0.7,0.0,6.31,6.31,matched,refunded,6.65,4ec6e8b5-b9f1-4ce3-acfd-e9f9ef3ad92c,66,B1047,2025-03-22 13:57:49,2025-03-22 14:20:31
c927a602-135f-44cf-ad98-5a2ee7612fd1,2025-05-10 23:24:36,2025-05-12,2,C2663,M1012,Merchant_13,EMEA,UK,Transport,P145,INV94760,card,visa,GatewayB,14.72,0.56,0.74,13.42,13.42,matched,success,0.0,,15,B1045,2025-05-10 23:15:02,2025-05-11 00:07:00
6c2c3ecc-3951-48b0-839d-e2bcceba405d,2025-04-15 18:17:38,2025-04-16,1,C2241,M1022,Merchant_23,EMEA,France,Accommodation,P158,INV85038,netbanking,,GatewayB,178.52,1.76,21.42,155.34,155.34,matched,success,0.0,,52,B1021,2025-04-15 18:14:25,2025-04-15 19:09:25
86f537d7-1948-4cf9-827a-cf510adc865b,2025-05-26 08:47:44,2025-05-29,3,C2189,M1005,Merchant_6,APAC,India,Accommodation,P141,INV73570,netbanking,,GatewayB,205.07,2.04,24.61,178.42,178.42,matched,success,0.0,,56,B1007,2025-05-26 07:53:08,2025-05-26 09:28:24
75285815-13d3-432e-9733-38070855881f,2025-04-12 14:27:45,2025-04-17,5,C2616,M1037,Merchant_38,EMEA,France,Accommodation,P163,INV83844,card,visa,GatewayC,35.32,0.74,1.77,32.81,32.81,matched,success,0.0,,143,B1023,2025-04-12 14:12:05,2025-04-12 14:49:03
81ae9a11-e2b4-49d8-9df2-b2c0a821a92f,2025-04-08 14:01:44,2025-04-13,5,C2240,M1055,Merchant_56,APAC,India,Accommodation,P141,INV56696,card,rupay,GatewayB,80.79,1.85,0.0,78.94,78.94,matched,success,0.0,,17,B1060,2025-04-08 13:43:11,2025-04-08 14:55:11
95540d56-1772-44e1-906b-f49d71ed5982,2025-05-15 17:13:34,2025-05-16,1,C2022,M1056,Merchant_57,AMER,United States,Travel,P127,INV78075,card,mastercard,GatewayC,298.78,5.4,14.94,278.44,278.44,matched,success,0.0,,78,B1048,2025-05-15 16:20:39,2025-05-15 17:44:53
4bb239da-a193-49a3-9a78-ce5dd3473cab,2025-03-23 09:55:47,2025-03-25,2,C2412,M1044,Merchant_45,AMER,Brazil,Transport,P129,INV99775,wallet,,GatewayA,176.35,3.73,21.16,151.46,151.46,matched,success,0.0,,37,B1063,2025-03-23 09:45:23,2025-03-23 10:51:35
aca47d99-3661-46d2-95b5-924d51e2ea94,2025-04-14 05:17:39,2025-04-15,1,C2730,M1043,Merchant_44,EMEA,UK,Travel,P100,INV77010,card,amex,GatewayC,15.02,0.68,0.0,14.34,14.34,matched,success,0.0,,14,B1027,2025-04-14 04:51:40,2025-04-14 06:09:26
d4cedd93-eb48-4971-9e19-7df5eaa7c1df,2025-03-21 21:10:26,2025-03-23,2,C2449,M1059,Merchant_60,AMER,Canada,Retail,P119,INV93870,card,mastercard,GatewayA,22.18,0.52,1.11,20.55,20.55,matched,success,0.0,,137,B1050,2025-03-21 20:20:37,2025-03-21 21:11:05
32b7b712-fceb-4b6c-939b-41444c6dcf9d,2025-05-20 13:07:11,2025-05-23,3,C2068,M1022,Merchant_23,EMEA,France,Accommodation,P142,INV85578,card,rupay,GatewayA,640.62,11.74,32.03,596.85,596.85,matched,success,0.0,,111,B1018,2025-05-20 12:26:46,2025-05-20 13:43:23
6a9cdf39-3cc9-4cad-9f69-9aaf55dfcfac,2025-05-26 15:28:46,2025-05-31,5,C2563,M1056,Merchant_57,AMER,United States,Travel,P106,INV74339,card,rupay,GatewayA,106.78,2.47,0.0,104.31,104.31,matched,failed,0.0,,38,B1060,2025-05-26 14:41:46,2025-05-26 15:35:46
34f4215e-9af3-4a07-8d5c-8c28643f3b11,2025-03-30 10:32:52,2025-04-04,5,C2731,M1024,Merchant_25,AMER,Brazil,Accommodation,P135,INV71273,upi,,GatewayA,10.55,0.42,0.0,10.13,10.13,matched,success,0.0,,34,B1101,2025-03-30 10:05:56,2025-03-30 10:40:41
60769931-d044-4f82-b7d0-ff883dcb3bfc,2025-07-23 10:05:57,2025-07-27,4,C2201,M1052,Merchant_53,AMER,United States,Retail,P153,INV55087,wallet,,GatewayA,69.82,1.71,8.38,59.73,59.73,matched,success,0.0,,24,B1016,2025-07-23 09:39:27,2025-07-23 11:00:26
3f81445d-3f27-4e42-8695-e60e35ba74d8,2025-04-29 19:48:28,2025-05-04,5,C2352,M1058,Merchant_59,AMER,United States,Accommodation,P120,INV84208,card,mastercard,GatewayB,13.77,0.42,0.69,12.66,12.66,matched,success,0.0,,15,B1041,2025-04-29 19:46:47,2025-04-29 19:49:00
a7af3f2d-f85f-44ea-9380-6e30f9516ed7,2025-03-10 06:57:02,2025-03-15,5,C2408,M1019,Merchant_20,APAC,Singapore,Travel,P171,INV76504,card,mastercard,GatewayC,163.1,3.24,8.15,151.71,151.71,matched,success,0.0,,63,B1000,2025-03-10 06:55:38,2025-03-10 07:23:49
84512cf7-747a-4f48-a24e-15fa0aef4127,2025-07-03 01:55:44,2025-07-04,1,C2032,M1044,Merchant_45,AMER,Brazil,Transport,P163,INV66833,card,rupay,GatewayB,90.79,2.11,0.0,88.68,88.68,matched,success,0.0,,37,B1050,2025-07-03 01:12:31,2025-07-03 02:13:24
4df7a723-864a-44bf-8a8c-95879f1eb523,2025-07-14 02:36:07,2025-07-21,7,C2783,M1009,Merchant_10,APAC,Japan,Transport,P139,INV61082,card,rupay,GatewayC,9.4,0.17,0.0,9.23,9.23,matched,success,0.0,,83,B1098,2025-07-14 02:04:32,2025-07-14 02:40:28
068eb62f-6c85-46ed-96fc-4c46d4723c0b,2025-08-10 15:06:21,2025-08-17,7,C2564,M1051,Merchant_52,EMEA,Germany,Retail,P113,INV72073,card,rupay,GatewayA,8.69,0.18,0.0,8.51,8.51,matched,success,0.0,,21,B1012,2025-08-10 14:30:24,2025-08-10 15:07:18
087349ea-e42b-4d5f-9da7-0c7797a882f8,2025-03-16 07:13:11,2025-03-17,1,C2056,M1005,Merchant_6,APAC,India,Accommodation,P178,INV58403,card,mastercard,GatewayB,125.39,2.69,0.0,122.7,122.7,matched,success,0.0,,46,B1062,2025-03-16 06:46:33,2025-03-16 08:11:38
0a0a0216-00ad-4fbf-afae-7087c2815d5d,2025-03-18 00:11:45,2025-03-25,7,C2176,M1008,Merchant_9,EMEA,France,Travel,P173,INV72652,card,amex,GatewayB,59.57,1.44,7.15,50.98,50.98,matched,success,0.0,,66,B1077,2025-03-17 23:59:36,2025-03-18 00:55:02
7843ca36-ca23-4c66-8970-38b3fb5f831a,2025-08-26 08:44:00,2025-08-27,1,C2639,M1026,Merchant_27,APAC,Japan,Food,P101,INV70542,netbanking,,GatewayA,26.78,0.68,0.0,26.1,26.1,matched,success,0.0,,21,B1006,2025-08-26 08:22:24,2025-08-26 09:02:01
9ca5fa81-0a77-4826-a950-b949dc20815f,2025-03-07 02:45:18,2025-03-12,5,C2704,M1044,Merchant_45,AMER,Brazil,Transport,P138,INV66716,card,mastercard,GatewayB,74.39,1.65,0.0,72.74,72.74,matched,success,0.0,,10,B1079,2025-03-07 01:47:37,2025-03-07 03:04:18
3cedf564-178c-423e-8bd4-0a5ee5da85f1,2025-06-02 03:30:17,2025-06-03,1,C2732,M1009,Merchant_10,APAC,Japan,Transport,P119,INV97333,netbanking,,GatewayB,125.54,1.29,15.06,109.19,109.19,matched,success,0.0,,91,B1054,2025-06-02 03:23:07,2025-06-02 03:44:30
bbf82b0e-c844-4080-9d83-5f36d1c913ad,2025-07-26 11:42:09,2025-07-27,1,C2631,M1029,Merchant_30,EMEA,Netherlands,Transport,P143,INV76445,netbanking,,GatewayC,473.66,4.39,0.0,469.27,469.27,matched,success,0.0,,19,B1050,2025-07-26 10:43:45,2025-07-26 12:16:26
e9a9126e-0ba3-4b57-b2d1-08d4736a4c79,2025-03-21 11:15:17,2025-03-28,7,C2277,M1014,Merchant_15,AMER,Canada,Retail,P148,INV51693,card,mastercard,GatewayB,68.89,1.75,8.27,58.87,58.87,matched,success,0.0,,30,B1080,2025-03-21 11:08:58,2025-03-21 12:10:48
1521db01-2d47-4647-a6ee-aeb5682d66cd,2025-05-23 06:44:27,2025-05-27,4,C2283,M1025,Merchant_26,AMER,Brazil,Accommodation,P163,INV58976,netbanking,,GatewayA,121.31,1.15,0.0,120.16,120.16,matched,success,0.0,,40,B1085,2025-05-23 06:18:25,2025-05-23 07:29:39
1ac1d005-7bd8-453d-a2f8-7ce634f4cb2a,2025-04-07 08:42:38,2025-04-09,2,C2700,M1001,Merchant_2,AMER,Canada,Accommodation,P166,INV53997,card,amex,GatewayA,190.82,3.85,34.35,152.62,152.62,matched,success,0.0,,13,B1054,2025-04-07 08:11:33,2025-04-07 09:29:28
3b0eb9b3-d07f-4635-81d0-b2b702673072,2025-05-12 06:09:22,2025-05-13,1,C2191,M1019,Merchant_20,APAC,Singapore,Travel,P178,INV84210,card,visa,GatewayC,32.11,0.97,3.85,27.29,27.29,matched,success,0.0,,44,B1046,2025-05-12 06:00:40,2025-05-12 06:40:16
72bb70a9-448e-4eb2-bd59-ded27b55527b,2025-08-22 23:21:46,2025-08-25,3,C2531,M1024,Merchant_25,AMER,Brazil,Accommodation,P174,INV80751,wallet,,GatewayB,5.32,0.44,0.64,4.24,4.24,matched,refunded,3.34,168a24ba-26b5-4441-9b27-e5312965012e,9,B1042,2025-08-22 23:10:28,2025-08-22 23:55:09
c8e2befc-1010-42e9-a798-fdae8a232200,2025-08-16 19:35:23,2025-08-23,7,C2471,M1030,Merchant_31,APAC,Singapore,Retail,P112,INV97663,card,rupay,GatewayA,27.53,1.06,0.0,26.47,26.47,matched,success,0.0,,29,B1062,2025-08-16 19:17:46,2025-08-16 20:02:49
e8c51c9c-dff0-4f23-a904-58c8bd8ca1ff,2025-04-17 05:50:39,2025-04-22,5,C2102,M1036,Merchant_37,EMEA,Netherlands,Retail,P133,INV79640,card,visa,GatewayB,290.21,5.12,14.51,270.58,270.58,matched,success,0.0,,32,B1055,2025-04-17 05:06:55,2025-04-17 06:33:37
7a091f97-7d8a-4bae-9c23-44f4093816f1,2025-07-30 05:28:20,2025-08-04,5,C2100,M1056,Merchant_57,AMER,United States,Travel,P112,INV91163,card,amex,GatewayB,206.59,3.81,0.0,202.78,202.78,matched,success,0.0,,19,B1095,2025-07-30 04:42:26,2025-07-30 05:50:44
d0f45ae9-9530-4eee-aa71-04b9464539e5,2025-06-14 21:56:05,2025-06-19,5,C2403,M1043,Merchant_44,EMEA,UK,Travel,P115,INV60236,upi,,GatewayB,222.84,2.42,26.74,193.68,184.31,unmatched,success,0.0,,92,B1003,2025-06-14 21:25:45,2025-06-14 22:41:24
2688cf22-7fbd-4134-bfdd-be5079a9bd40,2025-04-17 08:21:28,2025-04-19,2,C2105,M1032,Merchant_33,AMER,Canada,Food,P113,INV81547,netbanking,,GatewayA,47.16,0.81,0.0,46.35,46.35,matched,success,0.0,,21,B1113,2025-04-17 08:04:44,2025-04-17 09:04:38
c009ce44-4362-4a6e-a7fb-fd25375960ee,2025-05-17 21:28:38,2025-05-19,2,C2433,M1057,Merchant_58,AMER,Canada,Travel,P104,INV53497,upi,,GatewayC,20.05,0.62,1.0,18.43,18.43,matched,success,0.0,,37,B1022,2025-05-17 21:00:36,2025-05-17 21:36:21
d330d11b-460c-44c0-bc86-e399b0771a39,2025-09-01 12:45:17,2025-09-04,3,C2535,M1005,Merchant_6,APAC,India,Accommodation,P161,INV51307,card,amex,GatewayA,37.41,1.25,0.0,36.16,29.09,unmatched,success,0.0,,72,B1000,2025-09-01 11:45:29,2025-09-01 13:22:18
6f965aff-501d-4198-84b8-2ee56bb6deb2,2025-07-05 17:20:38,2025-07-09,4,C2199,M1039,Merchant_40,APAC,India,Accommodation,P123,INV66084,card,visa,GatewayC,226.04,4.52,0.0,221.52,221.52,matched,success,0.0,,29,B1004,2025-07-05 16:26:00,2025-07-05 17:58:16
10262e99-1dc6-4899-b850-03cacfcdf221,2025-03-27 17:32:15,2025-03-29,2,C2623,M1004,Merchant_5,APAC,Japan,Travel,P164,INV62059,card,rupay,GatewayB,19.99,0.37,0.0,19.62,19.62,matched,success,0.0,,74,B1103,2025-03-27 16:54:25,2025-03-27 18:21:16
99889959-101c-4996-8368-d086922aa6b6,2025-03-20 01:46:27,2025-03-21,1,C2387,M1056,Merchant_57,AMER,United States,Travel,P148,INV55686,upi,,GatewayB,24.45,0.54,1.22,22.69,22.69,matched,success,0.0,,77,B1109,2025-03-20 00:54:26,2025-03-20 02:13:47
8c354820-1cb2-43b5-8166-10d1c02157b5,2025-04-12 17:30:23,2025-04-15,3,C2587,M1044,Merchant_45,AMER,Brazil,Transport,P106,INV87945,upi,,GatewayC,22.78,0.42,1.14,21.22,21.22,matched,success,0.0,,19,B1043,2025-04-12 17:15:22,2025-04-12 17:34:03
11450d7b-2a17-4037-a62a-81cb0e51ccfa,2025-07-10 12:17:39,2025-07-15,5,C2576,M1009,Merchant_10,APAC,Japan,Transport,P127,INV78685,card,visa,GatewayB,224.92,4.25,0.0,220.67,220.67,matched,success,0.0,,128,B1075,2025-07-10 11:57:01,2025-07-10 13:04:38
38dbd767-25e9-4dca-8042-5494c6988fb2,2025-08-13 03:49:43,2025-08-14,1,C2622,M1017,Merchant_18,EMEA,Germany,Travel,P126,INV50742,card,rupay,GatewayC,219.39,4.02,10.97,204.4,204.4,matched,success,0.0,,9,B1061,2025-08-13 03:38:47,2025-08-13 04:08:03
a9570174-1e2a-455c-ac10-965cf7dd1e3c,2025-07-15 20:08:46,2025-07-18,3,C2731,M1048,Merchant_49,AMER,United States,Retail,P139,INV97436,wallet,,GatewayA,27.55,1.09,1.38,25.08,25.08,matched,success,0.0,,30,B1050,2025-07-15 19:46:40,2025-07-15 20:27:51
babc1839-9a93-40d6-b73a-d0cd27a9857c,2025-04-29 17:17:23,2025-05-01,2,C2415,M1011,Merchant_12,EMEA,UK,Travel,P149,INV74219,card,visa,GatewayA,23.14,0.68,1.16,21.3,21.3,matched,success,0.0,,26,B1038,2025-04-29 16:55:37,2025-04-29 17:39:59
593e004a-9d76-4f85-b7dd-5cd8284dffc5,2025-06-15 03:13:05,2025-06-22,7,C2633,M1032,Merchant_33,AMER,Canada,Food,P113,INV74236,card,rupay,GatewayB,58.95,1.34,0.0,57.61,56.91,unmatched,success,0.0,,35,B1091,2025-06-15 02:59:46,2025-06-15 04:01:00
283b3680-1e3b-4e99-9de3-c0ec4a27f87f,2025-07-29 12:00:39,2025-08-02,4,C2584,M1020,Merchant_21,EMEA,France,Food,P102,INV52242,netbanking,,GatewayB,174.41,1.79,8.72,163.9,163.9,matched,success,0.0,,49,B1050,2025-07-29 11:43:19,2025-07-29 12:09:34
1da20d98-7f3f-441b-bf02-f103174d4a1e,2025-06-28 20:57:32,2025-06-30,2,C2555,M1046,Merchant_47,EMEA,Netherlands,Accommodation,P125,INV95078,card,rupay,GatewayC,124.64,2.22,14.96,107.46,107.46,matched,success,0.0,,73,B1005,2025-06-28 20:20:32,2025-06-28 21:01:21
95bd8c9a-8cda-46d1-914f-49ece26a64d5,2025-05-10 00:03:25,2025-05-11,1,C2544,M1016,Merchant_17,AMER,Canada,Retail,P168,INV84454,netbanking,,GatewayA,154.11,1.7,0.0,152.41,152.41,matched,success,0.0,,13,B1104,2025-05-09 23:32:21,2025-05-10 01:01:30
73439b41-362b-4083-aadb-df2ace070d7f,2025-04-21 01:27:00,2025-04-24,3,C2711,M1014,Merchant_15,AMER,Canada,Retail,P149,INV52616,upi,,GatewayA,322.96,3.48,0.0,319.48,319.48,matched,success,0.0,,11,B1033,2025-04-21 00:59:18,2025-04-21 02:26:56
bfe027e9-13a4-4b80-bafd-fc82e63e866a,2025-08-19 17:41:31,2025-08-20,1,C2180,M1052,Merchant_53,AMER,United States,Retail,P115,INV80970,card,visa,GatewayA,107.87,2.35,19.42,86.1,86.1,matched,success,0.0,,12,B1078,2025-08-19 17:30:11,2025-08-19 17:52:44
50f8b1cf-f59c-4c12-a5e4-a3ec8aff353b,2025-06-03 03:05:47,2025-06-06,3,C2339,M1030,Merchant_31,APAC,Singapore,Retail,P116,INV82098,card,amex,GatewayC,194.72,3.89,0.0,190.83,190.83,matched,success,0.0,,22,B1110,2025-06-03 02:53:40,2025-06-03 04:00:44
f9cb553d-32d0-4cab-863e-394026fb7f5a,2025-04-09 12:57:28,2025-04-11,2,C2477,M1046,Merchant_47,EMEA,Netherlands,Accommodation,P104,INV75494,netbanking,,GatewayA,305.28,2.84,0.0,302.44,302.44,matched,success,0.0,,51,B1104,2025-04-09 12:35:14,2025-04-09 13:22:28
c5293aeb-1394-4fb3-9b0d-c828bf132604,2025-07-11 18:25:19,2025-07-18,7,C2214,M1051,Merchant_52,EMEA,Germany,Retail,P121,INV66305,card,mastercard,GatewayA,619.23,10.86,30.96,577.41,577.41,matched,success,0.0,,143,B1043,2025-07-11 17:51:28,2025-07-11 19:20:35
0fd3224b-ab71-48ad-8e45-eb96d4e1cb37,2025-04-24 07:44:10,2025-04-25,1,C2735,M1022,Merchant_23,EMEA,France,Accommodation,P151,INV79293,card,visa,GatewayB,122.66,2.74,0.0,119.92,119.92,matched,success,0.0,,56,B1090,2025-04-24 06:46:56,2025-04-24 08:07:39
371c075f-014a-42de-9aba-1f5a41ca0c4d,2025-07-24 06:48:06,2025-07-31,7,C2380,M1032,Merchant_33,AMER,Canada,Food,P109,INV80000,card,visa,GatewayB,6.76,0.5,0.34,5.92,5.92,matched,success,0.0,,83,B1093,2025-07-24 05:54:55,2025-07-24 07:42:53
ec2b99e9-b420-4345-b675-3be831ba6dac,2025-07-27 12:05:08,2025-07-30,3,C2358,M1001,Merchant_2,AMER,Canada,Accommodation,P103,INV57351,netbanking,,GatewayC,10.11,0.42,0.0,9.69,9.69,matched,success,0.0,,26,B1017,2025-07-27 11:49:05,2025-07-27 12:44:35
d8ef5e34-5c51-4a7f-80f3-ddd68154a863,2025-04-10 00:38:54,2025-04-13,3,C2240,M1013,Merchant_14,EMEA,France,Travel,P122,INV74457,card,visa,GatewayA,8.2,0.46,1.48,6.26,6.26,matched,success,0.0,,16,B1062,2025-04-10 00:12:36,2025-04-10 01:07:28
1199233d-b253-4a3f-9f27-cd2caf7cc30e,2025-08-09 20:10:20,2025-08-12,3,C2521,M1026,Merchant_27,APAC,Japan,Food,P135,INV76948,wallet,,GatewayA,176.8,3.54,0.0,173.26,173.26,matched,success,0.0,,22,B1021,2025-08-09 19:32:10,2025-08-09 20:32:17
97869ad7-77dc-401a-a013-89063e889454,2025-05-14 04:49:54,2025-05-18,4,C2053,M1034,Merchant_35,EMEA,Germany,Accommodation,P136,INV95431,card,mastercard,GatewayC,139.33,2.52,0.0,136.81,136.81,matched,refunded,121.16,e8fab99b-4cc6-4ae5-9d51-e9fa1e59c43d,9,B1035,2025-05-14 04:16:16,2025-05-14 05:33:27
896cebab-a60b-437c-8867-b3008046bb30,2025-06-12 00:21:16,2025-06-13,1,C2348,M1019,Merchant_20,APAC,Singapore,Travel,P114,INV73804,netbanking,,GatewayA,105.32,1.39,0.0,103.93,103.93,matched,success,0.0,,17,B1056,2025-06-12 00:04:01,2025-06-12 00:25:07
d0aeebd6-d965-4929-83e5-b8ffe5ccf563,2025-07-14 09:53:55,2025-07-15,1,C2030,M1056,Merchant_57,AMER,United States,Travel,P175,INV55037,card,mastercard,GatewayA,32.97,0.9,1.65,30.42,30.42,matched,success,0.0,,74,B1004,2025-07-14 09:09:23,2025-07-14 10:51:36
5fe0cb86-7ac2-4a6a-816f-21a4aef95095,2025-08-27 15:32:33,2025-09-01,5,C2079,M1012,Merchant_13,EMEA,UK,Transport,P118,INV75108,upi,,GatewayB,126.65,1.43,0.0,125.22,125.22,matched,success,0.0,,52,B1042,2025-08-27 14:48:48,2025-08-27 16:11:33
fa059c5b-e34e-4ddd-91b5-b90e493ed901,2025-03-26 22:49:22,2025-04-02,7,C2749,M1051,Merchant_52,EMEA,Germany,Retail,P125,INV74590,wallet,,GatewayA,96.53,2.4,0.0,94.13,94.13,matched,success,0.0,,95,B1023,2025-03-26 21:58:43,2025-03-26 23:16:36
7fdace4d-5cfc-47be-8b84-e56cddb24311,2025-08-01 18:08:15,2025-08-02,1,C2562,M1048,Merchant_49,AMER,United States,Retail,P159,INV84330,card,rupay,GatewayC,269.95,5.01,0.0,264.94,264.94,matched,success,0.0,,143,B1107,2025-08-01 17:47:10,2025-08-01 18:40:00
